gisjoin,year,state,statea,county,countya,tracta,name,c_tot_housing_unt,c_occup_unt,c_vacant_unt,c_population,c_male_pop,c_female_pop,c_black_pop,c_ai_pop,c_asian_pop,c_pacific_islander_pop,c_multiracial_pop,c_hispanic_pop,c_white_pop,c_perc_male,c_perc_female,c_perc_black,c_perc_asian,c_perc_pacific_islander,c_perc_ai,c_perc_multiracial,c_perc_hispanic,c_perc_white,c_median_age_tot,c_mean_household_size_tot,c_total_households,c_hh_type_family,c_hh_type_family_husband_wife,c_hh_type_family_other_family,c_hh_type_family_single_male,c_hh_type_family_single_female,c_hh_type_nonfamily,c_living_alone,c_roommates,c_hh_with_children,c_hh_family_with_children,c_generations_3plus,c_generations_under3,c_mean_family_size_tot,c_total_occupied_housing_units,c_owner_occupied_units,c_renter_occupied_units,c_perc_fam_hh,c_perc_nonfam_hh,c_perc_married_hh,c_perc_single_householder_fam_hh,c_perc_living_alone,c_perc_roommates,c_perc_child_hh,c_perc_child_fam_hh,c_perc_owner_occ,c_perc_renter_occ,s_tot_mtw,s_mtw_perc_carpooled,s_mtw_perc_drove_alone,s_mtw_perc_public_transport,s_mtw_perc_bike,s_mtw_perc_walk,s_tot_ttw,s_weighted_avg_ttw,s_tot_edu,s_edu_perc_nohs,s_edu_perc_hs,s_edu_perc_some_college,s_edu_perc_college,s_edu_perc_gradschool,s_median_household_income,s_tot_public_assistance_households,s_perc_public_assistance_income,s_median_family_income,s_percapita_income,s_tot_occ,s_occ_perc_aggriculture,s_occ_perc_construction_manufacturing,s_occ_perc_trade,s_occ_perc_transport_warehousing_utils,s_occ_perc_info,s_occ_perc_finance,s_occ_perc_professional,s_occ_perc_edu_health,s_occ_perc_arts_rec_accomodations_food,s_occ_perc_public_admin,s_tot_employment_status,s_tot_foreign_lang,s_employment_status_perc_unemployed,s_foreign_lang_perc_spoken,s_med_num_rooms,s_med_yr_bult,s_med_rent,s_med_hous_val,s_tot_occupied_units,s_tot_owner_occupied,s_tot_renter_occupied,s_perc_util_gas,s_perc_gas,s_perc_elect,s_perc_oil_ker,s_perc_coal_coke,s_perc_wood,s_perc_solar,s_perc_other,s_perc_no_fuel,s_perc_comp_plump,s_perc_incom_plump,s_perc_owner_no_vehi,s_perc_owner_vehi,s_perc_renter_no_vehi,s_perc_renter_vehi
G3600810025700,2010,New York,36,Queens County,081,025700,Census Tract 257,600,544,56,1542,810,732,21,4,655,0,70,503,322,52.52918287937744,47.47081712062256,1.3618677042801557,42.47730220492866,0,0.25940337224383914,4.539559014267185,32.61997405966277,20.881971465629054,35,2.81,544,341,244,97,41,56,203,153,50,180,179,26,518,3.46,544,213,331,62.68382352941176,37.31617647058824,44.85294117647059,17.830882352941178,28.125,9.191176470588236,33.088235294117645,32.904411764705884,39.154411764705884,60.845588235294116,801,5.742821473158552,15.85518102372035,67.04119850187266,1.373283395755306,9.987515605493133,801,36.74282147315855,1275,14.352941176470587,30.43137254901961,11.215686274509803,37.1764705882353,6.8235294117647065,64940,567,0,71199,28529,907,0,21.168687982359426,17.5303197353914,2.6460859977949283,0,14.332965821389196,14.553472987872107,11.57662624035281,5.512679162072767,10.033076074972437,1275,1275,28.705882352941174,70.82352941176471,4.4,1942,1424,436000,567,233,334,71.2522045855379,1.58730158730159,5.29100529100529,21.8694885361552,0,0,0,0,0,100,0,53.2188841201717,46.7811158798283,37.125748502994,62.874251497006
G3600810025800,2010,New York,36,Queens County,081,025800,Census Tract 258,604,531,73,1978,922,1056,1538,26,63,0,90,287,33,46.61274014155713,53.38725985844287,77.75530839231547,3.185035389282103,0,1.314459049544995,4.550050556117291,14.509605662285136,1.6683518705763396,31.4,3.73,531,441,205,236,46,190,90,68,22,284,284,106,425,3.99,531,284,247,83.05084745762711,16.94915254237288,38.60640301318267,44.44444444444444,12.8060263653484,4.143126177024483,53.483992467043315,53.483992467043315,53.483992467043315,46.516007532956685,511,6.8493150684931505,55.18590998043052,35.22504892367906,0,2.73972602739726,511,46.67710371819961,760,26.44736842105263,32.631578947368425,14.210526315789473,20.394736842105264,6.315789473684211,59615,380,3.684210526315789,61250,19909,542,0,5.719557195571956,6.4575645756457565,2.214022140221402,0,14.391143911439114,11.623616236162361,44.464944649446494,3.136531365313653,7.195571955719557,760,760,41.71052631578947,1.5789473684210527,5.6,1945,1404,318600,380,258,122,67.6315789473684,0,3.68421052631579,25.7894736842105,0,0,0,2.89473684210526,0,95.0850661625709,4.91493383742911,14.3410852713178,85.6589147286822,57.3770491803279,42.6229508196721
G3600810025900,2010,New York,36,Queens County,081,025900,Census Tract 259,1211,1142,69,3516,1819,1697,56,37,1559,1,172,1330,537,51.7349260523322,48.2650739476678,1.5927189988623434,44.340159271899886,0.02844141069397042,1.0523321956769056,4.891922639362913,37.82707622298066,15.273037542662117,34.1,3.08,1142,753,530,223,101,122,389,243,146,398,393,73,1069,3.49,1142,286,856,65.9369527145359,34.0630472854641,46.409807355516634,19.527145359019265,21.278458844133098,12.784588441331,34.85113835376533,34.413309982486865,25.04378283712785,74.95621716287215,1965,6.005089058524173,15.623409669211197,70.38167938931298,0.9669211195928753,5.139949109414759,1937,41.261228704181725,2506,24.70071827613727,33.75897845171588,11.252992817238628,22.825219473264166,7.462090981644054,52188,1238,3.4733441033925687,47355,22342,2085,0,17.505995203836928,11.750599520383693,10.983213429256594,0.3357314148681055,6.378896882494005,10.93525179856115,8.776978417266188,21.103117505995204,1.4388489208633095,2506,2506,22.067039106145252,85.19553072625699,3.9,1952,1257,275600,1238,219,1019,69.5476575121163,0.726978998384491,7.26978998384491,21.8901453957997,0,0,0,0.565428109854604,0,100,0,33.7899543378995,66.2100456621005,57.0166830225711,42.9833169774289
G3600810026000,2010,New York,36,Queens County,081,026000,Census Tract 260,768,688,80,2339,1053,1286,1777,25,93,3,80,490,19,45.0192389910218,54.9807610089782,75.97263787943565,3.976058144506199,0.12825994014536127,1.0688328345446771,3.4202650705429676,20.949123557075673,0.8123129542539546,26.9,3.4,688,560,180,380,56,324,128,109,19,386,382,82,606,3.7,688,149,539,81.3953488372093,18.6046511627907,26.16279069767442,55.23255813953488,15.843023255813954,2.761627906976744,56.104651162790695,55.52325581395349,21.656976744186046,78.34302325581395,669,5.381165919282512,34.82810164424514,41.25560538116592,0,10.014947683109119,669,47.606875934230196,1095,16.80365296803653,44.474885844748854,18.63013698630137,14.794520547945206,5.296803652968037,43409,578,18.858131487889274,41406,13952,701,0,6.134094151212553,14.550641940085592,3.138373751783167,2.8530670470756063,8.416547788873038,10.271041369472183,29.243937232524964,9.557774607703282,9.557774607703282,1095,1095,31.59817351598174,16.80365296803653,4.8,1953,800,364500,578,141,437,65.5709342560554,0,1.73010380622837,26.643598615917,0,0,0,0,6.05536332179931,100,0,24.113475177305,75.886524822695,47.5972540045767,52.4027459954233
G3600810026100,2010,New York,36,Queens County,081,026100,Census Tract 261,2350,2199,151,7414,3897,3517,126,75,3540,2,346,3043,609,52.562719179929864,47.437280820070136,1.699487456164014,47.74750472079849,0.02697599136768276,1.0115996762881037,4.666846506609118,41.043970865929325,8.214189371459401,34.1,3.37,2199,1558,1035,523,214,309,641,382,259,838,823,160,2039,3.71,2199,329,1870,70.85038653933606,29.149613460663936,47.0668485675307,23.783537971805366,17.371532514779446,11.778080945884494,38.10823101409731,37.42610277398818,14.961346066393816,85.03865393360618,4030,4.615384615384616,10.521091811414392,78.8833746898263,0,4.168734491315137,3957,45.514783927217586,5567,31.489132387282197,23.60337704329082,8.15520028740794,29.082090892760913,7.670199389258128,46675,2554,1.1746280344557558,45990,20543,4051,0.7899284127375956,17.452480868921256,14.73710195013577,4.739570476425574,1.3330041964946926,6.492224142187114,13.971858800296221,19.84695137003209,9.627252530239447,2.690693655887435,5567,5567,30.555056583438116,87.8210885575714,3.9,1939,1081,565700,2554,358,2196,60.610806577917,2.62333594361785,6.93030540328896,29.3265465935787,0,0,0,0,0.509005481597494,97.5378787878788,2.46212121212121,15.3631284916201,84.6368715083799,66.5300546448087,33.4699453551913
G3600810026200,2010,New York,36,Queens County,081,026200,Census Tract 262,429,381,48,1465,656,809,1189,5,94,0,45,161,4,44.77815699658703,55.22184300341297,81.160409556314,6.4163822525597265,0,0.3412969283276451,3.0716723549488054,10.98976109215017,0.27303754266211605,32.8,3.71,381,306,144,162,43,119,75,61,14,191,191,66,315,4.06,381,231,150,80.31496062992126,19.68503937007874,37.79527559055118,42.51968503937008,16.010498687664043,3.674540682414698,50.13123359580053,50.13123359580053,60.629921259842526,39.37007874015748,620,4.67741935483871,28.870967741935484,66.45161290322581,0,0,620,51.50322580645161,743,7.267833109017497,30.82099596231494,37.685060565275904,24.226110363391655,0,49972,371,0,42283,15119,620,0,6.935483870967742,6.774193548387098,2.5806451612903225,6.129032258064516,6.935483870967742,9.193548387096774,17.741935483870968,12.258064516129032,22.903225806451612,743,743,18.0349932705249,19.919246298788696,5.3,1962,1770,383300,371,172,199,80.0539083557951,0,0,19.9460916442049,0,0,0,0,0,100,0,31.3953488372093,68.6046511627907,66.8341708542714,33.1658291457286
G3600810026300,2010,New York,36,Queens County,081,026300,Census Tract 263,2198,1981,217,6220,3174,3046,44,40,3248,3,299,2229,589,51.02893890675241,48.971061093247584,0.707395498392283,52.21864951768489,0.04823151125401929,0.6430868167202572,4.807073954983923,35.836012861736336,9.469453376205788,35,3.12,1981,1324,916,408,158,250,657,421,236,682,673,130,1851,3.54,1981,443,1538,66.8349318525997,33.1650681474003,46.23927309439677,20.59565875820293,21.251892983341747,11.913175164058556,34.42705704189803,33.97274103987885,22.362443210499748,77.63755678950025,2636,3.6418816388467374,15.477996965098633,72.49620637329286,2.6176024279210925,4.817905918057663,2636,42.221168437025796,4091,24.883891469078463,21.412857492055732,13.981911513077488,34.27034954778782,5.4509899780004885,47791,2063,0,49623,21347,2711,0.6639616377720399,9.701217263002581,19.18111398008115,5.717447436370343,1.069715971966064,5.606787163408336,7.192917742530431,20.84101807451125,18.295831796385098,5.053485798598303,4091,4091,36.42141285749206,83.13370813981912,3.8,1952,1294,409200,2063,533,1530,65.2447891420262,0,8.4343189529811,26.3208919049927,0,0,0,0,0,97.9117228286663,2.08827717133365,43.5272045028143,56.4727954971857,64.3137254901961,35.6862745098039
G3600810026400,2010,New York,36,Queens County,081,026400,Census Tract 264,792,728,64,2257,1004,1253,1833,36,48,2,93,330,13,44.48382809038547,55.51617190961453,81.21400088613203,2.1267168808152417,0.08861320336730173,1.595037660611431,4.12051395657953,14.621178555604786,0.5759858218874613,35.8,2.98,728,502,223,279,68,211,226,200,26,279,277,95,633,3.61,728,340,388,68.95604395604396,31.043956043956044,30.631868131868135,38.324175824175825,27.472527472527474,3.571428571428571,38.324175824175825,38.04945054945055,46.7032967032967,53.2967032967033,859,3.4924330616996504,36.90337601862631,54.0162980209546,0,4.656577415599535,851,48.612220916568745,1353,24.316334072431633,31.042128603104214,18.8470066518847,22.54249815225425,3.2520325203252036,44643,716,5.726256983240224,50645,20450,866,0,1.6166281755196306,19.28406466512702,16.166281755196305,6.697459584295612,1.5011547344110854,5.773672055427252,31.293302540415702,3.810623556581986,7.390300230946882,1353,1353,37.91574279379157,10.125646711012564,5.3,1954,524,379800,716,467,249,76.3966480446927,0,6.56424581005587,17.0391061452514,0,0,0,0,0,90.6091370558376,9.39086294416244,24.4111349036403,75.5888650963598,85.5421686746988,14.4578313253012
G3600810026500,2010,New York,36,Queens County,081,026500,Census Tract 265,1520,1394,126,4494,2398,2096,63,27,2810,2,195,1276,238,53.360035603026255,46.639964396973745,1.4018691588785046,62.52781486426346,0.04450378282153983,0.6008010680907877,4.339118825100133,28.39341344014241,5.29595015576324,34.5,3.16,1394,913,660,253,98,155,481,296,185,498,495,94,1300,3.63,1394,248,1146,65.49497847919655,34.50502152080344,47.34576757532281,18.149210903873744,21.233859397417504,13.27116212338594,35.724533715925396,35.50932568149211,17.790530846484938,82.20946915351507,2102,2.7117031398667937,18.458610846812558,66.84110371075167,0,10.038058991436728,2070,39.48599033816425,2961,29.68591691995947,26.24113475177305,11.685241472475514,22.796352583586625,9.591354272205336,42528,1455,0.8247422680412372,50081,21650,2139,0,13.277232351566152,17.67180925666199,11.360448807854137,0.8882655446470313,7.947639083683964,9.163160355306218,10.799438990182328,17.484805984104725,0.3272557269752221,2961,2961,26.984126984126984,87.70685579196218,3.5,1949,1136,398900,1455,221,1234,71.8900343642612,0,4.67353951890034,22.7491408934708,0,0,0,0,0.687285223367698,100,0,25.7918552036199,74.2081447963801,64.9108589951378,35.0891410048622
G3600810026600,2010,New York,36,Queens County,081,026600,Census Tract 266,828,792,36,1755,741,1014,1540,26,31,0,28,174,18,42.22222222222222,57.77777777777777,87.74928774928775,1.7663817663817662,0,1.4814814814814816,1.5954415954415955,9.914529914529915,1.0256410256410255,46.1,2.22,792,359,151,208,40,168,433,409,24,181,180,66,726,3.46,792,246,546,45.32828282828283,54.67171717171717,19.065656565656568,26.262626262626267,51.641414141414145,3.0303030303030303,22.853535353535353,22.727272727272727,31.060606060606062,68.93939393939394,493,7.505070993914807,29.817444219066935,52.129817444219064,0,7.707910750507099,479,49.012526096033405,1285,38.754863813229576,23.891050583657588,17.35408560311284,17.66536964980545,2.3346303501945527,24762,812,5.172413793103448,58558,17741,557,0,1.615798922800718,8.258527827648116,29.084380610412925,5.385996409335727,0,7.5403949730700175,16.337522441651707,14.003590664272892,12.208258527827647,1285,1285,52.29571984435798,18.832684824902724,3.4,1981,344,463500,812,241,571,48.8916256157635,0,21.6748768472906,26.8472906403941,0,0,0,1.35467980295567,1.23152709359606,100,0,14.1078838174274,85.8921161825726,66.7250437828371,33.2749562171629
G3600810026700,2010,New York,36,Queens County,081,026700,Census Tract 267,2136,1963,173,6002,3124,2878,74,54,2834,3,361,2676,282,52.049316894368545,47.950683105631455,1.2329223592135956,47.21759413528824,0.049983338887037654,0.8997000999666778,6.014661779406865,44.585138287237584,4.6984338553815395,35.4,3.05,1963,1263,789,474,185,289,700,418,282,648,643,128,1835,3.46,1963,233,1730,64.34029546612328,35.65970453387672,40.1935812531839,24.14671421293938,21.29393785022924,14.365766683647479,33.01069791136017,32.755985736118184,11.869587366276107,88.13041263372389,2776,5.583573487031701,12.536023054755043,71.43371757925073,0.8645533141210375,7.2766570605187315,2712,41.07190265486726,3963,24.40070653545294,28.059550845319205,11.733535200605601,29.624022205399946,6.182185213222306,42940,1918,0.46923879040667366,53438,19244,2815,0.8880994671403196,22.02486678507993,11.793960923623446,4.58259325044405,2.380106571936057,4.9733570159857905,9.307282415630551,12.85968028419183,17.371225577264653,3.268206039076377,3963,3963,31.138026747413576,90.66363865758264,3.3,1952,1158,383800,1918,398,1520,51.303441084463,0,6.98644421272158,40.4066736183524,0,0,0,1.30344108446298,0,100,0,15.5778894472362,84.4221105527638,67.5,32.5
G3600810026901,2010,New York,36,Queens County,081,026901,Census Tract 269.01,1645,1569,76,5304,2721,2583,83,49,1656,1,288,3273,239,51.30090497737556,48.699095022624434,1.5648567119155354,31.221719457013574,0.018853695324283562,0.9238310708898945,5.429864253393665,61.7081447963801,4.506033182503771,33.5,3.38,1569,1126,716,410,169,241,443,274,169,637,629,112,1457,3.67,1569,172,1397,71.76545570427024,28.234544295729762,45.634161886551944,26.131293817718294,17.463352453792226,10.77119184193754,40.59910771191842,40.08922880815806,10.962396430847674,89.03760356915232,2413,4.3928719436386245,10.319104848736012,78.36717778698716,0,5.92623290509739,2389,46.78610297195479,3253,34.122348601291115,25.79157700584076,13.802643713495236,20.288964033200124,5.994466646172763,39707,1689,1.4801657785671996,42110,15215,2474,0,13.05578011317704,14.106709781729993,8.932902182700081,1.9805982215036377,3.5569927243330643,13.217461600646727,8.124494745351656,22.877930476960387,2.223120452708165,3253,3253,30.925299723332312,95.75776206578543,3.1,1949,1179,476400,1689,216,1473,64.2984014209592,0.947306098283008,4.67732386027235,27.6494967436353,0,0,0,1.59857904085258,0.828892835997632,99.3027309703661,0.697269029633934,17.1296296296296,82.8703703703704,56.4833672776646,43.5166327223354
G3600810026902,2010,New York,36,Queens County,081,026902,Census Tract 269.02,1471,1415,56,4444,2257,2187,82,26,2162,0,213,1911,216,50.787578757875785,49.21242124212421,1.8451845184518452,48.64986498649865,0,0.585058505850585,4.792979297929794,43.001800180018,4.8604860486048604,36.9,3.11,1415,987,664,323,107,216,428,275,153,508,501,120,1295,3.53,1415,305,1110,69.75265017667844,30.247349823321557,46.92579505300353,22.82685512367491,19.434628975265017,10.812720848056538,35.90106007067138,35.406360424028264,21.554770318021202,78.4452296819788,1750,3.085714285714286,9.2,75.65714285714286,0.8571428571428572,8.4,1701,44.12639623750735,2500,22.400000000000002,31.96,14.399999999999999,23.44,7.8,35298,1436,1.4623955431754874,46054,19789,1797,0,17.250973845297718,9.905397885364495,7.0673344462993875,1.05731775180857,9.905397885364495,6.065664997217585,18.97607122982749,17.417918753478016,1.05731775180857,2500,2500,31.96,88.12,3.2,1947,1192,360500,1436,395,1041,49.1643454038997,4.87465181058496,8.70473537604457,37.2562674094708,0,0,0,0,0,98.8556897647807,1.14431023521933,52.4050632911392,47.5949367088608,62.7281460134486,37.2718539865514
G3600810027000,2010,New York,36,Queens County,081,027000,Census Tract 270,530,471,59,1647,774,873,1339,14,56,0,56,179,17,46.994535519125684,53.00546448087432,81.29933211900425,3.400121432908318,0,0.8500303582270795,3.400121432908318,10.868245294474804,1.0321797207043109,33.6,3.47,471,363,165,198,39,159,108,83,25,226,224,69,402,3.86,471,289,182,77.07006369426752,22.929936305732486,35.03184713375796,42.038216560509554,17.62208067940552,5.3078556263269645,47.983014861995755,47.5583864118896,61.3588110403397,38.6411889596603,615,14.471544715447154,26.504065040650403,53.65853658536586,0,0,582,49.94845360824742,1047,27.22063037249284,38.68194842406877,11.74785100286533,16.9054441260745,5.444126074498568,62604,463,0,69063,22982,634,0,6.940063091482649,28.075709779179807,3.7854889589905363,0.9463722397476341,5.83596214511041,16.561514195583594,32.965299684542586,3.1545741324921135,0,1047,1047,38.299904489016235,29.13085004775549,5.2,1958,972,357600,463,379,84,97.4082073434125,0,0,2.59179265658747,0,0,0,0,0,100,0,27.9683377308707,72.0316622691293,54.7619047619048,45.2380952380952
G3600810027100,2010,New York,36,Queens County,081,027100,Census Tract 271,2714,2607,107,8726,4334,4392,212,76,3512,8,482,4524,475,49.667659867063946,50.33234013293605,2.4295209718083886,40.24753609901444,0.09168003667201467,0.8709603483841394,5.523722209488883,51.845060738024294,5.443502177400871,35,3.35,2607,1943,1258,685,230,455,664,426,238,1068,1054,215,2392,3.65,2607,500,2107,74.530111238972,25.469888761028002,48.25469888761028,26.27541235136172,16.340621403912543,9.12926735711546,40.96662830840046,40.429612581511314,19.179133103183734,80.82086689681627,3792,2.3734177215189876,14.662447257383967,73.15400843881856,0.3428270042194093,7.357594936708861,3712,47.25188577586207,5230,32.81070745697897,25.334608030592737,11.663479923518166,23.40344168260038,6.787762906309751,36532,2792,7.593123209169055,36588,16531,3852,0,17.627206645898237,14.122533748701974,5.944963655244029,1.2461059190031152,7.502596053997923,8.021806853582554,15.005192107995846,21.547248182762203,1.2461059190031152,5230,5230,32.237093690248564,89.31166347992352,3.2,1944,1152,155900,2792,431,2361,44.4484240687679,0.859598853868195,5.33667621776504,49.3553008595989,0,0,0,0,0,99.4764397905759,0.523560209424084,54.7563805104408,45.2436194895592,70.3091910207539,29.6908089792461
G3600810027200,2010,New York,36,Queens County,081,027200,Census Tract 272,592,527,65,1846,848,998,1466,15,69,2,87,200,11,45.937161430119176,54.062838569880824,79.41495124593716,3.737811484290358,0.10834236186348861,0.8125677139761647,4.712892741061755,10.834236186348862,0.5958829902491874,32.1,3.5,527,421,204,217,56,161,106,87,19,271,267,81,446,3.88,527,322,205,79.88614800759012,20.113851992409867,38.70967741935484,41.17647058823529,16.508538899430743,3.6053130929791273,51.423149905123346,50.664136622390885,61.10056925996204,38.89943074003795,664,14.307228915662652,27.710843373493976,57.98192771084337,0,0,664,52.75301204819277,1308,23.92966360856269,32.3394495412844,18.501529051987767,20.795107033639145,4.434250764525994,46823,591,5.414551607445008,45260,18518,664,0,7.981927710843372,4.819277108433735,6.174698795180722,3.313253012048193,8.885542168674698,3.313253012048193,34.33734939759036,20.180722891566266,10.090361445783133,1308,1308,40.29051987767584,18.807339449541285,5.6,1942,891,341500,591,410,181,71.404399323181,10.1522842639594,4.23011844331641,14.2131979695431,0,0,0,0,0,100,0,15.8536585365854,84.1463414634146,65.1933701657459,34.8066298342541
G3600810027300,2010,New York,36,Queens County,081,027300,Census Tract 273,2477,2332,145,8631,4529,4102,408,123,887,5,552,7167,312,52.473641524736415,47.526358475263585,4.727146332985749,10.276908817054803,0.05793071486502144,1.4250955856795273,6.3955509210983665,83.03788668752172,3.614876607577337,31.5,3.7,2332,1789,1006,783,286,497,543,366,177,1112,1091,269,2063,3.86,2332,499,1833,76.71526586620926,23.28473413379074,43.138936535162955,33.57632933104631,15.69468267581475,7.590051457975987,47.684391080617495,46.78387650085764,21.39794168096055,78.60205831903944,4017,4.456061737615135,11.501120238984317,78.36694050286283,0.2987303958177745,4.929051530993279,3999,48.406101525381345,5421,38.18483674598782,30.621656520937098,13.189448441247004,10.920494373731785,7.083563918096292,48953,2441,3.5641130684145845,46267,17275,4182,0,18.507890961262554,15.638450502152079,7.699665231946437,1.0282161645145864,2.8694404591104736,8.225729316116691,15.088474414155906,19.775227164036345,2.9172644667623144,5421,5421,27.411916620549714,83.80372624976941,3.9,1946,1111,223200,2441,518,1923,39.7378123719787,1.80253994264646,6.39082343301926,49.3650143383859,0,0.409668168783286,0,0.614502253174928,1.67963949201147,100,0,53.2818532818533,46.7181467181467,76.3390535621425,23.6609464378575
